"","index","minute","nsunfishm","nobserver","nsunfish","wdirlocal","seastate","shark","leatherback","wdirlocal2","month","ferry","sst","sstanom","year","iso13","non_zero","totzooL4","totmedusL4","siphL4","cfinL4","chelL4","lcopL4","siphcpr","cnidarcpr","phytocpr"
"412","1974-09-04",240,0,8,0,NA,5.5,NA,0,"",9,0,14.5725002289,-1.12309801064662,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"413","1974-09-05",330,0,8,0,NA,5,NA,0,"",9,0,14.5725002289,-1.12309801064662,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"414","1974-09-06",360,0,8,0,NA,5,NA,0,"",9,0,14.5725002289,-1.12309801064662,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"415","1974-09-07",180,0,8,0,NA,8.5,NA,0,"",9,0,14.5725002289,-1.12309801064662,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"416","1974-09-08",240,0,8,0,NA,NA,NA,0,"",9,0,14.5725002289,-1.12309801064662,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"417","1974-09-09",420,0,7,0,NA,4.5,NA,0,"",9,0,14.5725002289,-1.12309801064662,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"418","1974-09-10",360,0,7,0,NA,4.5,NA,0,"",9,0,14.5725002289,-1.12309801064662,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"419","1974-09-11",390,0,7,0,NA,4.5,NA,0,"",9,0,14.5725002289,-1.12309801064662,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"420","1974-09-12",495,0,10,0,NA,3.5,NA,0,"",9,0,14.5725002289,-1.12309801064662,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"421","1974-09-20",275,0,5,0,NA,3,NA,0,"",9,0,14.5725002289,-1.12309801064662,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"422","1974-09-28",180,0,5,0,NA,NA,NA,0,"",9,0,14.5725002289,-1.12309801064662,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"423","1974-09-29",60,0,7,0,NA,2.5,NA,0,"",9,0,14.5725002289,-1.12309801064662,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"424","1974-09-30",240,0,9,0,NA,0.5,NA,0,"",9,0,14.5725002289,-1.12309801064662,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"425","1974-10-01",210,0,9,0,NA,1.5,NA,0,"",10,0,12.6025009155,-1.5898226697319,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"426","1974-10-02",180,0,10,0,NA,4.5,NA,0,"",10,0,12.6025009155,-1.5898226697319,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"427","1974-10-04",60,0,10,0,NA,2.5,NA,0,"",10,0,12.6025009155,-1.5898226697319,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"428","1974-10-05",120,0,10,0,NA,1.5,NA,0,"",10,0,12.6025009155,-1.5898226697319,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"429","1974-10-06",180,0,10,0,NA,5.5,NA,0,"",10,0,12.6025009155,-1.5898226697319,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"430","1974-10-16",180,0,3,0,NA,2,NA,0,"",10,0,12.6025009155,-1.5898226697319,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"431","1974-10-17",120,0,1,0,NA,2,NA,0,"",10,0,12.6025009155,-1.5898226697319,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"432","1974-10-18",180,0,1,0,NA,6.5,NA,0,"",10,0,12.6025009155,-1.5898226697319,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"433","1974-10-19",120,0,3,0,NA,3.5,NA,0,"",10,0,12.6025009155,-1.5898226697319,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"434","1974-10-20",60,0,3,0,NA,6,NA,0,"",10,0,12.6025009155,-1.5898226697319,1974,48.2354629975,0,NA,NA,NA,NA,NA,NA,0,0.190503045341761,0
"435","1975-07-05",20,0,3,0,NA,2.5,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"436","1975-07-06",30,0,3,0,NA,3,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"437","1975-07-07",60,0,3,0,NA,2.5,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"438","1975-07-08",60,0,2,0,NA,2.5,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"439","1975-07-09",60,0,2,0,NA,2,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"440","1975-07-13",100,0,4,0,NA,4,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"441","1975-07-14",120,0,4,0,NA,6,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"442","1975-07-15",120,0,2,0,NA,6,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"443","1975-07-16",165,0,2,0,NA,2.5,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"444","1975-07-17",150,0,2,0,NA,4,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"445","1975-07-19",75,0,12,0,NA,5,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"446","1975-07-20",150,0,12,0,NA,4,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"447","1975-07-21",360,0,12,0,NA,5,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"448","1975-07-22",135,0,5,0,NA,7,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"449","1975-07-23",240,0,4,0,NA,7,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"450","1975-07-24",420,0,4,0,NA,5,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"451","1975-07-25",120,0,4,0,NA,4.5,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"452","1975-07-26",420,0,4,0,NA,3.5,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"453","1975-07-27",360,0,4,0,NA,1.5,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"454","1975-07-28",500,0,4,0,NA,1.5,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"455","1975-07-29",120,0,4,0,NA,2.5,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"456","1975-07-30",105,0,4,0,NA,1.5,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"457","1975-07-31",60,0,4,0,NA,3,NA,0,"",7,0,15.9712495804,0.4362189944378,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"458","1975-08-01",840,0,4,0,NA,2.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"459","1975-08-02",120,0,13,0,NA,4.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"460","1975-08-03",495,0,9,0,NA,1.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"461","1975-08-04",495,0,9,0,NA,3.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"462","1975-08-05",295,0,9,0,NA,3.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"463","1975-08-06",145,0,9,0,NA,4,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"464","1975-08-07",180,0,8,0,NA,3.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"465","1975-08-08",360,0,8,0,NA,1.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"466","1975-08-09",120,0,8,0,NA,1.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"467","1975-08-10",180,0,9,0,NA,2.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"468","1975-08-11",240,0,9,0,NA,2.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"469","1975-08-12",360,0,10,0,NA,3,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"470","1975-08-13",120,0,11,0,NA,2,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"471","1975-08-14",180,0,12,0,NA,3,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"472","1975-08-15",180,0,7,0,NA,3.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"473","1975-08-16",150,0,8,0,NA,3.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"474","1975-08-17",485,0,10,0,NA,2,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"475","1975-08-18",270,0,9,0,NA,2.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"476","1975-08-19",450,0,12,0,NA,3.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"477","1975-08-20",270,0,12,0,NA,6,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"478","1975-08-21",720,0,12,0,NA,4,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"479","1975-08-22",130,0,11,0,NA,2,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"480","1975-08-23",420,0,11,0,NA,NA,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"481","1975-08-24",180,0,11,0,NA,2.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"482","1975-08-25",360,0,11,0,NA,2,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"483","1975-08-26",180,0,10,0,NA,3,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"484","1975-08-27",120,0,14,0,NA,1,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"485","1975-08-28",60,0,13,0,NA,1,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"486","1975-08-29",150,0,9,0,NA,2.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"487","1975-08-31",60,0,9,0,NA,3.5,NA,0,"",8,0,17.0199985504,0.71117237135854,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"488","1975-09-01",180,0,7,0,NA,1,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"489","1975-09-02",300,0,7,0,NA,1,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"490","1975-09-03",120,0,7,0,NA,1.5,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"491","1975-09-04",60,0,8,0,NA,1,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"492","1975-09-05",205,0,8,0,NA,2,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"493","1975-09-06",360,0,10,0,NA,2,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"494","1975-09-07",120,0,10,0,NA,2,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"495","1975-09-08",300,0,9,0,NA,4.5,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"496","1975-09-09",300,0,8,0,NA,6,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"497","1975-09-10",150,0,7,0,NA,6,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"498","1975-09-11",120,0,8,0,NA,6.5,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"499","1975-09-12",90,0,10,0,NA,5,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"500","1975-09-13",120,0,10,0,NA,3.5,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"501","1975-09-15",90,0,10,0,NA,3,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"502","1975-09-16",530,0,9,0,NA,4,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"503","1975-09-17",300,0,10,0,NA,2,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"504","1975-09-19",90,0,6,0,NA,4.5,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"505","1975-09-20",105,0,6,0,NA,4,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"506","1975-09-23",60,0,5,0,NA,3,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"507","1975-09-24",360,0,4,0,NA,5,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"508","1975-09-25",90,0,4,0,NA,5,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"509","1975-09-26",115,0,6,0,NA,4,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"510","1975-09-27",240,0,6,0,NA,8,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"511","1975-09-29",130,0,7,0,NA,3.5,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"512","1975-09-30",110,0,7,0,NA,4.5,NA,0,"",9,0,15.8412504196,0.145652180053377,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"513","1975-10-01",70,0,7,0,NA,3.5,NA,0,"",10,0,13.936249733,-0.2560738522319,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"514","1975-10-02",180,0,5,0,NA,3,NA,0,"",10,0,13.936249733,-0.2560738522319,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"515","1975-10-03",45,0,5,0,NA,2.5,NA,0,"",10,0,13.936249733,-0.2560738522319,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"516","1975-10-04",45,0,6,0,NA,3,NA,0,"",10,0,13.936249733,-0.2560738522319,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"517","1975-10-05",120,0,6,0,NA,4,NA,0,"",10,0,13.936249733,-0.2560738522319,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"518","1975-10-06",210,0,7,0,NA,2,NA,0,"",10,0,13.936249733,-0.2560738522319,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"519","1975-10-07",120,0,8,0,NA,3.5,NA,0,"",10,0,13.936249733,-0.2560738522319,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"520","1975-10-09",30,0,9,0,NA,3,NA,0,"",10,0,13.936249733,-0.2560738522319,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"521","1975-10-13",150,0,10,0,NA,5.5,NA,0,"",10,0,13.936249733,-0.2560738522319,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"522","1975-10-18",120,0,5,0,NA,3.5,NA,0,"",10,0,13.936249733,-0.2560738522319,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"523","1975-10-22",60,0,5,0,NA,8.5,NA,0,"",10,0,13.936249733,-0.2560738522319,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"524","1975-10-27",30,0,3,0,NA,2.5,NA,0,"",10,0,13.936249733,-0.2560738522319,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"525","1975-10-28",45,0,3,0,NA,4,NA,0,"",10,0,13.936249733,-0.2560738522319,1975,49.9497110694,0,NA,NA,NA,NA,NA,NA,0,0.202427913966242,0
"526","1976-10-02",30,0,9,0,NA,2,NA,0,"",10,0,14.0687503815,-0.123573203731899,1976,50.0622208981,0,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"527","1976-10-04",135,0,9,0,NA,5,NA,0,"",10,0,14.0687503815,-0.123573203731899,1976,50.0622208981,0,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"528","1976-10-05",420,0,9,0,NA,7,NA,0,"",10,0,14.0687503815,-0.123573203731899,1976,50.0622208981,0,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"529","1976-10-06",60,0,7,0,NA,8,NA,0,"",10,0,14.0687503815,-0.123573203731899,1976,50.0622208981,0,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"530","1976-10-07",30,0,9,0,NA,5,NA,0,"",10,0,14.0687503815,-0.123573203731899,1976,50.0622208981,0,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"531","1976-10-11",30,0,9,0,NA,4,NA,0,"",10,0,14.0687503815,-0.123573203731899,1976,50.0622208981,0,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"532","1976-10-12",30,NA,NA,NA,NA,NA,NA,0,"",10,1,14.0687503815,-0.123573203731899,1976,50.0622208981,1,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"533","1976-10-13",30,NA,NA,NA,NA,NA,NA,0,"",10,1,14.0687503815,-0.123573203731899,1976,50.0622208981,1,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"534","1976-10-14",60,0,6,0,NA,6.5,NA,0,"",10,0,14.0687503815,-0.123573203731899,1976,50.0622208981,0,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"535","1976-10-15",60,0,6,0,NA,3.5,NA,0,"",10,0,14.0687503815,-0.123573203731899,1976,50.0622208981,0,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"536","1976-10-21",60,0,4,0,NA,2,NA,0,"",10,0,14.0687503815,-0.123573203731899,1976,50.0622208981,0,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"537","1976-10-23",30,0,1,0,NA,3,NA,0,"",10,0,14.0687503815,-0.123573203731899,1976,50.0622208981,0,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"538","1976-10-24",60,0,2,0,NA,0,NA,0,"",10,0,14.0687503815,-0.123573203731899,1976,50.0622208981,0,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"539","1976-10-27",60,0,2,0,NA,3,NA,0,"",10,0,14.0687503815,-0.123573203731899,1976,50.0622208981,0,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"540","1976-10-31",60,0,2,0,NA,3,NA,0,"",10,0,14.0687503815,-0.123573203731899,1976,50.0622208981,0,NA,NA,NA,NA,NA,NA,0,0.157894736842,0
"541","1977-04-21",30,0,2,0,NA,5,NA,0,"",4,0,9.98750019073,-0.354641577099695,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"542","1977-04-22",120,0,2,0,NA,6,NA,0,"",4,0,9.98750019073,-0.354641577099695,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"543","1977-04-23",120,0,2,0,NA,7,NA,0,"",4,0,9.98750019073,-0.354641577099695,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"544","1977-04-24",120,0,2,0,NA,4,NA,0,"",4,0,9.98750019073,-0.354641577099695,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"545","1977-04-25",120,0,2,0,NA,5,NA,0,"",4,0,9.98750019073,-0.354641577099695,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"546","1977-04-26",60,0,2,0,NA,3,NA,0,"",4,0,9.98750019073,-0.354641577099695,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"547","1977-04-28",30,0,2,0,NA,5,NA,0,"",4,0,9.98750019073,-0.354641577099695,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"548","1977-04-29",60,0,2,0,NA,4,NA,0,"",4,0,9.98750019073,-0.354641577099695,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"549","1977-04-30",150,0,3,0,NA,2.5,NA,0,"",4,0,9.98750019073,-0.354641577099695,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"550","1977-05-01",180,0,3,0,NA,2,1,0,"",5,0,11.2950000763,-0.382621898878655,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"551","1977-05-03",120,0,3,0,NA,2,0,0,"",5,0,11.2950000763,-0.382621898878655,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"552","1977-05-04",120,0,2,0,NA,3,2,0,"",5,0,11.2950000763,-0.382621898878655,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"553","1977-05-05",30,0,2,0,NA,2,0,0,"",5,0,11.2950000763,-0.382621898878655,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"554","1977-05-06",60,0,2,0,NA,2,0,0,"",5,0,11.2950000763,-0.382621898878655,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"555","1977-05-07",30,0,NA,0,NA,4,0,0,"",5,0,11.2950000763,-0.382621898878655,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"556","1977-05-08",30,0,3,0,NA,4,1,0,"",5,0,11.2950000763,-0.382621898878655,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"557","1977-05-09",150,0,3,0,NA,4,0,0,"",5,0,11.2950000763,-0.382621898878655,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"558","1977-05-10",105,0,3,0,NA,2,0,0,"",5,0,11.2950000763,-0.382621898878655,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"559","1977-05-11",30,0,3,0,NA,4,0,0,"",5,0,11.2950000763,-0.382621898878655,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"560","1977-05-12",30,0,3,0,NA,3,0,0,"",5,0,11.2950000763,-0.382621898878655,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
"561","1977-05-13",60,0,3,0,NA,2,0,0,"",5,0,11.2950000763,-0.382621898878655,1977,48.9714599767,0,NA,NA,NA,NA,NA,NA,0,0.113125638406471,0
