"","y","x1","x2","year"
"258",0,2,13.6837501526,1973
"259",0,1,13.6837501526,1973
"260",0,NA,13.6837501526,1973
"261",0,1,13.6837501526,1973
"262",0,NA,13.6837501526,1973
"263",0,NA,13.6837501526,1973
"264",0,NA,13.6837501526,1973
"265",0,NA,13.6837501526,1973
"266",0,3,13.6837501526,1973
"267",0,NA,13.6837501526,1973
"268",0,5,15.4187498093,1973
"269",0,5,15.4187498093,1973
"270",0,5,15.4187498093,1973
"271",0,5,15.4187498093,1973
"272",0,6,15.4187498093,1973
"273",0,1,15.4187498093,1973
"274",0,1,15.4187498093,1973
"275",0,3,15.4187498093,1973
"276",0,3,15.4187498093,1973
"277",0.0710804232442175,4,15.4187498093,1973
"278",0,4,15.4187498093,1973
"279",0,4,15.4187498093,1973
"280",0,2,15.4187498093,1973
"281",0,2,15.4187498093,1973
"282",0,2,15.4187498093,1973
"283",0,2,15.4187498093,1973
"284",0,3,15.4187498093,1973
"285",0,3,15.4187498093,1973
"286",0,3,15.4187498093,1973
"287",0,3,15.4187498093,1973
"288",0,1,15.4187498093,1973
"289",0,NA,15.4187498093,1973
"290",0,1,15.4187498093,1973
"291",0,NA,15.4187498093,1973
"292",0,3,15.4187498093,1973
"293",0,3,15.4187498093,1973
"294",0,3,16.2250003815,1973
"295",0,6,16.2250003815,1973
"296",0,6,16.2250003815,1973
"297",0.064570147478033,6,16.2250003815,1973
"298",0,6,16.2250003815,1973
"299",0,3,16.2250003815,1973
"300",0,NA,16.2250003815,1973
"301",0,3,16.2250003815,1973
"302",0,6,16.2250003815,1973
"303",0,6,16.2250003815,1973
"304",0,6,16.2250003815,1973
"305",0,4,16.2250003815,1973
"306",0,10,16.2250003815,1973
"307",0,10,16.2250003815,1973
"308",0,10,16.2250003815,1973
"309",0,12,16.2250003815,1973
"310",0,12,16.2250003815,1973
"311",0,13,16.2250003815,1973
"312",0,13,16.2250003815,1973
"313",0,12,16.2250003815,1973
"314",0,10,16.2250003815,1973
"315",0,11,16.2250003815,1973
"316",0,11,16.2250003815,1973
"317",0,8,16.2250003815,1973
"318",0,8,16.2250003815,1973
"319",0,8,16.2250003815,1973
"320",0,6,16.2250003815,1973
"321",0,6,16.2250003815,1973
"322",0,NA,16.2250003815,1973
"323",0,NA,16.2250003815,1973
"324",0,8,16.2250003815,1973
"325",0,8,16.0050010681,1973
"326",0,9,16.0050010681,1973
"327",0.0524942930506104,5,16.0050010681,1973
"328",0,5,16.0050010681,1973
"329",0,5,16.0050010681,1973
"330",0,5,16.0050010681,1973
"331",0,5,16.0050010681,1973
"332",0,5,16.0050010681,1973
"333",0,7,16.0050010681,1973
"334",0,7,16.0050010681,1973
"335",0,7,16.0050010681,1973
"336",0,6,16.0050010681,1973
"337",0,6,16.0050010681,1973
"338",0,7,16.0050010681,1973
"339",0,6,16.0050010681,1973
"340",0.0684264199029262,6,16.0050010681,1973
"341",0,6,16.0050010681,1973
"342",0,6,16.0050010681,1973
"343",0,6,16.0050010681,1973
"344",0,7,16.0050010681,1973
"345",0,7,16.0050010681,1973
"346",0,6,16.0050010681,1973
"347",0.0326052366080406,4,16.0050010681,1973
"348",0,4,16.0050010681,1973
"349",0,4,16.0050010681,1973
"350",0,3,16.0050010681,1973
"351",0,1,16.0050010681,1973
"352",0.0365426965066472,2,13.9774999619,1973
"353",0,4,13.9774999619,1973
"354",0,4,13.9774999619,1973
"355",0,4,13.9774999619,1973
"356",0.0383413292542329,9,13.9774999619,1973
"357",0,8,13.9774999619,1973
"358",0,5,13.9774999619,1973
"359",0,5,13.9774999619,1973
"360",0,5,13.9774999619,1973
"361",0,7,13.9774999619,1973
"362",0,7,13.9774999619,1973
"363",0,14,13.9774999619,1973
"364",0,14,13.9774999619,1973
"365",0,14,13.9774999619,1973
"366",0,14,13.9774999619,1973
"367",0,14,13.9774999619,1973
"368",0,14,13.9774999619,1973
"369",0,13,13.9774999619,1973
"370",0,8,13.9774999619,1973
"371",0,8,13.9774999619,1973
"372",0,8,13.9774999619,1973
"373",0,NA,13.1812496185,1974
"374",0,NA,13.1812496185,1974
"375",0,NA,13.1812496185,1974
"376",0.114773212123754,NA,13.1812496185,1974
"377",0,4,13.1812496185,1974
"378",0,NA,13.1812496185,1974
"379",0,6,13.1812496185,1974
"380",0.102455711998275,5,15.061249733,1974
"381",0,NA,15.061249733,1974
"382",0,NA,15.061249733,1974
"383",0,NA,15.061249733,1974
"384",0,NA,15.8250007629,1974
"385",0,8,15.8250007629,1974
"386",0,7,15.8250007629,1974
"387",0,8,15.8250007629,1974
"388",0,NA,15.8250007629,1974
"389",0,NA,15.8250007629,1974
"390",0,5,15.8250007629,1974
"391",0.131941431813965,8,15.8250007629,1974
"392",0,NA,15.8250007629,1974
"393",0,2,15.8250007629,1974
"394",0,2,15.8250007629,1974
"395",0,NA,15.8250007629,1974
"396",0,NA,15.8250007629,1974
"397",0,NA,15.8250007629,1974
"398",0,NA,15.8250007629,1974
"399",0,NA,15.8250007629,1974
"400",0.0431326054597134,NA,15.8250007629,1974
"401",0.126418581292792,NA,15.8250007629,1974
"402",0,NA,15.8250007629,1974
"403",0,18,15.8250007629,1974
"404",0,19,15.8250007629,1974
"405",0,17,15.8250007629,1974
"406",0,18,15.8250007629,1974
"407",0,18,15.8250007629,1974
"408",0,11,15.8250007629,1974
"409",0,11,14.5725002289,1974
"410",0,10,14.5725002289,1974
"411",0,7,14.5725002289,1974
"412",0,8,14.5725002289,1974
"413",0,8,14.5725002289,1974
"414",0,8,14.5725002289,1974
"415",0,8,14.5725002289,1974
"416",0,8,14.5725002289,1974
"417",0,7,14.5725002289,1974
"418",0,7,14.5725002289,1974
"419",0,7,14.5725002289,1974
"420",0,10,14.5725002289,1974
"421",0,5,14.5725002289,1974
"422",0,5,14.5725002289,1974
"423",0,7,14.5725002289,1974
"424",0,9,14.5725002289,1974
"425",0,9,12.6025009155,1974
"426",0,10,12.6025009155,1974
"427",0,10,12.6025009155,1974
"428",0,10,12.6025009155,1974
"429",0,10,12.6025009155,1974
"430",0,3,12.6025009155,1974
"431",0,1,12.6025009155,1974
"432",0,1,12.6025009155,1974
"433",0,3,12.6025009155,1974
"434",0.0354477020641673,3,12.6025009155,1974
"435",0,3,15.9712495804,1975
"436",0,3,15.9712495804,1975
"437",0,3,15.9712495804,1975
"438",0,2,15.9712495804,1975
"439",0,2,15.9712495804,1975
"440",0,4,15.9712495804,1975
"441",0,4,15.9712495804,1975
"442",0,2,15.9712495804,1975
"443",0,2,15.9712495804,1975
"444",0,2,15.9712495804,1975
"445",0,12,15.9712495804,1975
"446",0,12,15.9712495804,1975
"447",0,12,15.9712495804,1975
"448",0,5,15.9712495804,1975
"449",0,4,15.9712495804,1975
"450",0,4,15.9712495804,1975
"451",0,4,15.9712495804,1975
"452",0,4,15.9712495804,1975
"453",0,4,15.9712495804,1975
"454",0,4,15.9712495804,1975
"455",0,4,15.9712495804,1975
"456",0,4,15.9712495804,1975
"457",0,4,15.9712495804,1975
"458",0,4,17.0199985504,1975
"459",0,13,17.0199985504,1975
"460",0,9,17.0199985504,1975
"461",0.0683160260770997,9,17.0199985504,1975
"462",0,9,17.0199985504,1975
"463",0,9,17.0199985504,1975
"464",0,8,17.0199985504,1975
"465",0,8,17.0199985504,1975
"466",0,8,17.0199985504,1975
"467",0,9,17.0199985504,1975
"468",0,9,17.0199985504,1975
"469",0,10,17.0199985504,1975
"470",0,11,17.0199985504,1975
"471",0,12,17.0199985504,1975
"472",0,7,17.0199985504,1975
"473",0,8,17.0199985504,1975
"474",0,10,17.0199985504,1975
"475",0,9,17.0199985504,1975
"476",0,12,17.0199985504,1975
"477",0,12,17.0199985504,1975
"478",0,12,17.0199985504,1975
"479",0,11,17.0199985504,1975
"480",0,11,17.0199985504,1975
"481",0,11,17.0199985504,1975
"482",0,11,17.0199985504,1975
"483",0,10,17.0199985504,1975
"484",0,14,17.0199985504,1975
"485",0,13,17.0199985504,1975
"486",0,9,17.0199985504,1975
"487",0,9,17.0199985504,1975
"488",0,7,15.8412504196,1975
"489",0,7,15.8412504196,1975
"490",0,7,15.8412504196,1975
"491",0.105597329581513,8,15.8412504196,1975
"492",0,8,15.8412504196,1975
"493",0,10,15.8412504196,1975
"494",0,10,15.8412504196,1975
"495",0,9,15.8412504196,1975
"496",0.0230592909044827,8,15.8412504196,1975
"497",0,7,15.8412504196,1975
"498",0,8,15.8412504196,1975
"499",0,10,15.8412504196,1975
"500",0,10,15.8412504196,1975
"501",0,10,15.8412504196,1975
"502",0,9,15.8412504196,1975
"503",0,10,15.8412504196,1975
"504",0,6,15.8412504196,1975
"505",0,6,15.8412504196,1975
"506",0,5,15.8412504196,1975
"507",0,4,15.8412504196,1975
"508",0,4,15.8412504196,1975
"509",0,6,15.8412504196,1975
"510",0,6,15.8412504196,1975
"511",0,7,15.8412504196,1975
"512",0,7,15.8412504196,1975
"513",0,7,13.936249733,1975
"514",0,5,13.936249733,1975
"515",0,5,13.936249733,1975
"516",0,6,13.936249733,1975
"517",0,6,13.936249733,1975
"518",0,7,13.936249733,1975
"519",0,8,13.936249733,1975
"520",0,9,13.936249733,1975
"521",0,10,13.936249733,1975
"522",0,5,13.936249733,1975
"523",0,5,13.936249733,1975
"524",0,3,13.936249733,1975
"525",0,3,13.936249733,1975
"526",0,9,14.0687503815,1976
"527",0,9,14.0687503815,1976
"528",0,9,14.0687503815,1976
"529",0.0326052366080406,7,14.0687503815,1976
"530",0,9,14.0687503815,1976
"531",0,9,14.0687503815,1976
"532",0,NA,14.0687503815,1976
"533",0,NA,14.0687503815,1976
"534",0,6,14.0687503815,1976
"535",0,6,14.0687503815,1976
"536",0,4,14.0687503815,1976
"537",0,1,14.0687503815,1976
"538",0,2,14.0687503815,1976
"539",0,2,14.0687503815,1976
"540",0,2,14.0687503815,1976
"541",0,2,9.98750019073,1977
"542",0,2,9.98750019073,1977
"543",0,2,9.98750019073,1977
"544",0,2,9.98750019073,1977
"545",0,2,9.98750019073,1977
"546",0.104977621750354,2,9.98750019073,1977
"547",0,2,9.98750019073,1977
"548",0,2,9.98750019073,1977
"549",0,3,9.98750019073,1977
"550",0,3,11.2950000763,1977
"551",0,3,11.2950000763,1977
"552",0,2,11.2950000763,1977
"553",0,2,11.2950000763,1977
"554",0,2,11.2950000763,1977
"555",0,NA,11.2950000763,1977
"556",0,3,11.2950000763,1977
"557",0,3,11.2950000763,1977
"558",0,3,11.2950000763,1977
"559",0,3,11.2950000763,1977
"560",0,3,11.2950000763,1977
"561",0,3,11.2950000763,1977
"562",0,1,11.2950000763,1977
"563",0,2,11.2950000763,1977
"564",0,NA,11.2950000763,1977
"565",0,2,11.2950000763,1977
"566",0,1,11.2950000763,1977
"567",0,1,11.2950000763,1977
"568",0,3,13.3850002289,1977
"569",0,1,13.3850002289,1977
"570",0,1,13.3850002289,1977
"571",0,3,15.2850008011,1977
"572",0,3,15.2850008011,1977
"573",0,3,15.2850008011,1977
"574",0,3,15.2850008011,1977
"575",0,1,15.2850008011,1977
"576",0,2,15.2850008011,1977
"577",0,5,15.2850008011,1977
"578",0,5,15.2850008011,1977
"579",0,5,15.2850008011,1977
"580",0,5,15.2850008011,1977
"581",0,3,15.2850008011,1977
"582",0,2,15.2850008011,1977
"583",0,1,15.2850008011,1977
"584",0,1,15.2850008011,1977
"585",0,1,15.2850008011,1977
"586",0,2,15.2850008011,1977
"587",0,NA,16.1350002289,1977
"588",0,NA,16.1350002289,1977
"589",0.0427111381098604,NA,16.1350002289,1977
"590",0,NA,16.1350002289,1977
"591",0,NA,16.1350002289,1977
"592",0,9,15.2150001526,1977
"593",0.12963615409156,6,15.2150001526,1977
"594",0,5,15.2150001526,1977
"595",0,4,15.2150001526,1977
"596",0,11,15.2150001526,1977
"597",0,14,15.2150001526,1977
"598",0,18,15.2150001526,1977
"599",0,13,15.2150001526,1977
"600",0,10,15.2150001526,1977
"601",0,10,15.2150001526,1977
"602",0,7,15.2150001526,1977
"603",0,8,15.2150001526,1977
"604",0,5,15.2150001526,1977
"605",0,5,15.2150001526,1977
"606",0,7,15.2150001526,1977
"607",0,7,15.2150001526,1977
"608",0,10,15.2150001526,1977
"609",0,12,15.2150001526,1977
"610",0,10,15.2150001526,1977
"611",0,8,15.2150001526,1977
"612",0,9,15.2150001526,1977
"613",0,10,15.2150001526,1977
"614",0.130198908713358,5,15.2150001526,1977
"615",0,4,15.2150001526,1977
"616",0,6,15.2150001526,1977
"617",0,6,15.2150001526,1977
"618",0,6,13.9974994659,1977
"619",0.0592636045962456,6,13.9974994659,1977
"620",0,5,13.9974994659,1977
"621",0,5,13.9974994659,1977
"622",0,2,13.9974994659,1977
"623",0,4,13.9974994659,1977
"624",0,2,13.9974994659,1977
"625",0,2,13.9974994659,1977
"626",0,3,13.9974994659,1977
"627",0,3,13.9974994659,1977
"628",0,4,13.9974994659,1977
"629",0,1,13.9974994659,1977
"630",0,2,9.94750022888,1978
"631",0,2,9.94750022888,1978
"632",0,3,9.94750022888,1978
"633",0,3,9.94750022888,1978
"634",0,1,9.94750022888,1978
"635",0,2,9.94750022888,1978
"636",0,2,9.94750022888,1978
"637",0,2,9.94750022888,1978
"638",0,2,9.94750022888,1978
"639",0,3,9.94750022888,1978
"640",0,3,9.94750022888,1978
"641",0,3,9.94750022888,1978
"642",0,3,9.94750022888,1978
"643",0,3,9.94750022888,1978
"644",0,3,9.94750022888,1978
"645",0,3,9.94750022888,1978
"646",0,3,9.94750022888,1978
"647",0,3,9.94750022888,1978
"648",0,3,9.94750022888,1978
"649",0,4,9.94750022888,1978
"650",0,4,9.94750022888,1978
"651",0,3,9.94750022888,1978
"652",0,1,11.3449993134,1978
"653",0,1,11.3449993134,1978
"654",0,2,11.3449993134,1978
"655",0,2,11.3449993134,1978
"656",0,2,11.3449993134,1978
"657",0,2,11.3449993134,1978
"658",0,2,11.3449993134,1978
"659",0,2,11.3449993134,1978
"660",0,2,11.3449993134,1978
"661",0,1,11.3449993134,1978
"662",0,1,11.3449993134,1978
"663",0,4,11.3449993134,1978
"664",0,2,11.3449993134,1978
"665",0,2,11.3449993134,1978
"666",0,1,11.3449993134,1978
"667",0,3,11.3449993134,1978
"668",0,5,11.3449993134,1978
"669",0,6,11.3449993134,1978
"670",0,4,11.3449993134,1978
"671",0,2,11.3449993134,1978
"672",0,2,11.3449993134,1978
"673",0,2,11.3449993134,1978
"674",0,2,13.4274997711,1978
"675",0,4,13.4274997711,1978
"676",0,4,14.5475006104,1978
"677",0,3,14.5475006104,1978
"678",0,2,14.5475006104,1978
"679",0,4,14.5475006104,1978
"680",0,4,14.5475006104,1978
"681",0,3,14.5475006104,1978
"682",0,4,14.5475006104,1978
"683",0,5,14.5475006104,1978
"684",0,4,14.5475006104,1978
"685",0,4,15.8724994659,1978
"686",0,4,15.8724994659,1978
"687",0,2,15.8724994659,1978
"688",0,2,15.8724994659,1978
"689",0,2,15.8724994659,1978
"690",0,2,15.8724994659,1978
"691",0,11,15.8724994659,1978
"692",0,15,15.8724994659,1978
"693",0,NA,15.8724994659,1978
"694",0,17,15.8724994659,1978
"695",0,20,15.8724994659,1978
"696",0,22,15.8724994659,1978
"697",0,21,15.8724994659,1978
"698",0,20,15.8724994659,1978
"699",0,20,15.8724994659,1978
"700",0,19,15.8724994659,1978
"701",0,20,15.8724994659,1978
"702",0,21,15.8724994659,1978
"703",0,18,15.8724994659,1978
"704",0,8,15.7274999619,1978
"705",0,6,15.7274999619,1978
"706",0,7,15.7274999619,1978
"707",0,5,15.7274999619,1978
"708",0,3,15.7274999619,1978
"709",0,4,15.7274999619,1978
"710",0,4,15.7274999619,1978
"711",0,4,15.7274999619,1978
"712",0,5,15.7274999619,1978
"713",0,5,15.7274999619,1978
"714",0,5,15.7274999619,1978
"715",0,3,15.7274999619,1978
"716",0,3,15.7274999619,1978
"717",0,4,15.7274999619,1978
"718",0,3,15.7274999619,1978
"719",0.00178553094989678,3,15.7274999619,1978
"720",0,NA,15.7274999619,1978
"721",0,3,15.7274999619,1978
"722",0,3,15.7274999619,1978
"723",0,3,15.7274999619,1978
"724",0,4,15.7274999619,1978
"725",0,4,15.7274999619,1978
"726",0,5,15.7274999619,1978
"727",0,5,15.7274999619,1978
"728",0,5,15.7274999619,1978
"729",0,3,15.7274999619,1978
"730",0,5,15.7274999619,1978
"731",0,5,14.2525005341,1978
"732",0,10,14.2525005341,1978
"733",0,9,14.2525005341,1978
"734",0,9,14.2525005341,1978
"735",0,6,14.2525005341,1978
"736",0,1,14.2525005341,1978
"737",0,9,14.2525005341,1978
"738",0.0377299085230692,8,14.2525005341,1978
"739",0,7,14.2525005341,1978
"740",0,7,14.2525005341,1978
"741",0.0652744667351612,8,14.2525005341,1978
"742",0,7,14.2525005341,1978
"743",0,3,14.2525005341,1978
"744",0,3,14.2525005341,1978
"745",0,4,14.2525005341,1978
"746",0,6,14.2525005341,1978
"747",0,6,14.2525005341,1978
"748",0,6,14.2525005341,1978
"749",0,2,14.2525005341,1978
"750",0,6,9.62250041962,1979
"751",0,10,9.62250041962,1979
"752",0,1,10.7512493134,1979
"753",0,2,10.7512493134,1979
"754",0,2,10.7512493134,1979
"755",0,2,10.7512493134,1979
"756",0,2,10.7512493134,1979
"757",0,2,10.7512493134,1979
"758",0,2,10.7512493134,1979
"759",0,2,10.7512493134,1979
"760",0,2,10.7512493134,1979
"761",0,2,10.7512493134,1979
"762",0,2,10.7512493134,1979
"763",0,3,10.7512493134,1979
"764",0,3,10.7512493134,1979
"765",0,2,10.7512493134,1979
"766",0,2,10.7512493134,1979
"767",0,2,10.7512493134,1979
"768",0,2,10.7512493134,1979
"769",0,1,10.7512493134,1979
"770",0,1,10.7512493134,1979
"771",0,1,10.7512493134,1979
"772",0,1,13.4112501144,1979
"773",0,1,13.4112501144,1979
"774",0,7,15.2037506104,1979
"775",0,5,15.2037506104,1979
"776",0,7,15.2037506104,1979
"777",0,5,15.2037506104,1979
"778",0,7,15.7250003815,1979
"779",0,7,15.7250003815,1979
"780",0,7,15.7250003815,1979
"781",0,5,15.7250003815,1979
"782",0,7,15.7250003815,1979
"783",0,6,15.7250003815,1979
"784",0,3,15.7250003815,1979
"785",0,6,15.7250003815,1979
"786",0,6,15.7250003815,1979
"787",0,8,15.7250003815,1979
"788",0,7,15.7250003815,1979
"789",0,4,15.7250003815,1979
"790",0,9,15.7250003815,1979
"791",0,10,15.7250003815,1979
"792",0,12,15.7250003815,1979
"793",0,12,15.7250003815,1979
"794",0,12,15.7250003815,1979
"795",0,14,15.7250003815,1979
"796",0,14,15.7250003815,1979
"797",0,16,15.7250003815,1979
"798",0,15,15.7250003815,1979
"799",0,13,15.7250003815,1979
"800",0,17,15.7250003815,1979
"801",0,11,15.7250003815,1979
"802",0,16,15.7250003815,1979
"803",0,15,15.7250003815,1979
"804",0,15,15.7250003815,1979
"805",0,17,15.7250003815,1979
"806",0.110584560404014,19,15.7250003815,1979
"807",0,18,15.7250003815,1979
"808",0,13,15.5100002289,1979
